Tel,Livesp,District,Floor,Bal,Price,lon,Walk,Kitsp,rooms,Metrodist,Totsp,lat,New,Brick,N,NFloor
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
1,131.3,8,5,1,69990000,37.484244,1,0,4,14,246.2,55.798905,0,1,150773942,23
1,18.0,8,2,0,13200000,37.4887,1,0,3,4,64.9,55.796324,0,1,47379384,5
1,150.0,8,10,1,88504360,37.449866,1,0,4,10,216.0,55.806504,0,1,144398102,40
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
1,29.0,8,15,1,16500000,37.450845,1,0,2,12,57.1,55.807982,0,1,150462159,30
1,30.2,8,4,1,8750000,37.394098,1,0,2,15,46.0,55.814988,0,0,149893452,12
1,71.0,8,36,1,60000000,37.449866,1,0,3,5,140.0,55.806504,0,1,149852467,40
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
1,46.0,8,10,0,10400000,37.343892,1,0,3,5,76.0,55.852935,0,0,150806604,17
0,130.0,8,16,0,61800000,37.478145,1,0,,8,200.0,55.809201,0,1,150843728,16
1,46.0,8,5,0,12800000,37.41732,0,0,3,22,76.0,55.846426,0,0,150123883,17
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
0,20.0,8,9,0,12990000,37.496488,1,0,2,7,41.0,55.798444,0,1,149414560,10
0,130.0,8,16,0,61800000,37.478145,1,0,,8,200.0,55.809201,0,1,150843728,16
1,33.0,8,9,1,13700000,37.405633,1,0,2,7,60.0,55.798738,0,0,149511069,16
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
0,60.0,8,18,0,45000000,37.450845,1,0,3,5,94.0,55.807982,0,0,150573224,32
0,17.0,8,2,1,6790018,37.429779,1,0,1,5,40.8,55.820897,0,1,149309731,19
0,24.7,8,4,1,12764878,37.419045,1,0,2,10,55.3,55.848559,0,1,150380432,22
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
0,16.0,8,12,0,10800000,37.47368,1,0,1,19,41.0,55.770142,0,0,149569098,25
1,120.0,8,1,0,72000000,37.488996,1,0,3,14,170.0,55.825229,0,1,146308571,2
0,44.0,8,6,0,24900000,37.473006,0,0,2,5,66.0,55.774517,0,1,50563636,18
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
0,0,8,3,0,7470000,37.469829,0,0,1,12,33.2,55.782011,0,1,150600593,31
0,36.0,8,8,0,16750000,37.470842,0,0,2,5,58.2,55.769043,0,1,140484974,18
0,0,8,3,0,3433203,37.366493,1,0,1,15,23.8,55.863303,0,1,148995364,24
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
1,46.5,8,6,1,10500000,37.435134,1,0,3,2,70.0,55.825259,0,0,51888344,16
0,83.0,8,9,1,37990000,37.474731,0,0,4,0,144.0,55.776315,0,0,150294569,17
0,70.0,8,2,1,23000000,37.404034,1,0,3,16,94.0,55.794249,0,1,149826358,23
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
0,20.0,8,4,0,5141000,37.373409,1,0,1,11,28.0,55.842603,0,1,2325826,25
0,90.0,8,9,0,50999999,37.448662,1,0,3,14,150.0,55.807435,0,1,149022738,30
0,15.7,8,8,1,9124816,37.497031,0,0,1,3,37.3,55.797413,0,0,150188034,9
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
0,60.0,8,10,0,29000000,37.479205,1,0,3,10,117.0,55.808953,0,1,43302744,17
1,21.5,8,4,1,4800000,37.428118,1,0,1,7,33.0,55.842312,0,0,150822213,9
0,65.0,8,11,0,29500000,37.479205,0,0,3,0,114.0,55.808953,0,1,147775160,16
1,9.0,8,4,0,3900000,37.444,1,0,1,3,15.0,55.849155,0,1,150331343,5
0,0,8,9,0,3952595,37.366493,1,0,1,15,32.1,55.863303,0,0,148995922,25
0,0,8,2,0,3954380,37.366493,1,0,1,15,36.2,55.863303,0,0,148995971,23
0,14.0,8,3,0,4200000,37.492778,1,0,1,8,17.0,55.798637,0,1,150559903,5
0,0,8,19,0,4313374,37.366493,1,0,1,15,32.2,55.863303,0,1,148995408,24
0,13.0,8,5,0,4350000,37.444,1,0,1,3,18.0,55.849155,0,0,150365537,5
0,0,8,3,0,4362896,37.366493,1,0,1,15,37.3,55.863303,0,0,148995697,25
0,0,8,23,0,4450453,37.366493,1,0,1,15,37.9,55.863303,0,0,148996026,23
0,0,8,3,0,4468344,37.366493,1,0,1,15,37.4,55.863303,0,0,148995892,25
0,0,8,5,0,4540748,37.366493,1,0,1,15,37.6,55.863303,0,0,148995704,25
0,0,8,15,0,4558718,37.366493,1,0,1,15,37.8,55.863303,0,0,148995676,25
0,18.0,8,3,1,4560000,37.400423,1,0,1,22,32.0,55.844243,0,0,150460923,5
0,0,8,17,0,4569949,37.366493,1,0,1,15,37.9,55.863303,0,0,148995680,25
0,0,8,11,0,4602390,37.366493,1,0,1,15,37.8,55.863303,0,0,148995493,25
0,0,8,4,0,4605106,37.366493,1,0,1,15,37.5,55.863303,0,0,148995977,23
0,0,8,9,0,4749699,37.366493,1,0,1,15,37.7,55.863303,0,0,148995987,23
0,0,8,11,0,4767304,37.366493,1,0,1,15,37.8,55.863303,0,0,148995990,23
1,19.0,8,5,1,4800000,37.463305,1,0,1,23,31.0,55.841781,0,1,148962379,5
0,27.0,8,2,0,4950000,37.425225,1,0,2,10,37.0,55.846977,0,0,149721821,9
0,20.0,8,1,0,5000000,37.441637,1,0,1,3,32.0,55.852986,0,0,148791312,5
0,0,8,12,0,5005000,37.373409,0,0,1,3,27.4,55.842603,0,0,148285001,0
0,0,8,21,0,5005000,37.373409,0,0,1,3,27.9,55.842603,0,0,148285241,0
0,0,8,5,0,5005000,37.373409,0,0,1,3,27.5,55.842603,0,0,148284898,0
0,0,8,13,0,5036405,37.366493,1,0,1,15,37.8,55.863303,0,1,148995392,24
0,0,8,7,0,5112908,37.366493,1,0,1,15,38.4,55.863303,0,1,148995378,24
